year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2022-04,3525,229,2578,-1146.6685372714105,2111,141,1554,-695.5870868169841,-0.3252960389422441,-0.3295059624902814,-0.0042099235480372865,0.4989475191129907,0.4992579900621869
2022-05,2378,159,1683,-751.7633486698713,899,39,677,-316.1316459056259,-0.3161326108788357,-0.35164810445564615,-0.03551549357681044,0.4911211266057974,0.4827993163135191
2022-06,2877,172,2005,-903.5826931540722,1079,49,734,-352.7081064749397,-0.3140711481244603,-0.32688425067186255,-0.012813102547402255,0.4967967243631494,0.5005687303638231
2022-07,2767,170,1943,-862.6605492270122,841,35,605,-283.57686525446417,-0.31176745544886597,-0.3371900894821215,-0.02542263403325551,0.4936443414916861,0.49075040168935136
2022-08,1930,120,1343,-582.836326424487,585,28,447,-206.4209093759758,-0.30198773389869793,-0.3528562553435484,-0.05086852144485049,0.48728286963878736,0.47935986005934195
2022-09,2691,176,1872,-834.5542318526004,838,43,623,-278.5246046832523,-0.31012791967766645,-0.3323682633451698,-0.022240343667503326,0.49443991408312415,0.48453121826578294
2022-10,2920,167,2057,-922.5882471338836,546,32,380,-170.99873583654943,-0.31595487915543957,-0.31318449786913816,0.0027703812863014154,0.5006925953215754,0.5024744091524913
2022-11,2789,149,2035,-936.432315830782,841,45,627,-276.07460982759744,-0.3357591666657519,-0.32826945282710757,0.00748971383864433,0.5018724284596611,0.49604868625639453
2022-12,4214,263,2944,-1330.014344884085,922,55,680,-320.7176004209355,-0.3156180220417857,-0.34784989199667626,-0.03223186995489058,0.4919420325112773,0.4895846095084354
2023-01,2800,189,1930,-870.0525562480994,1171,84,844,-378.00039985830585,-0.3107330558028927,-0.3228013662325413,-0.012068310429648621,0.49698292239258784,0.4931919452238624
2023-02,1964,129,1439,-632.6023519243681,1135,73,861,-373.1862853424416,-0.32209895719163345,-0.3287984892884948,-0.00669953209686136,0.49832511697578463,0.49318324555658233
2023-03,2141,167,1518,-658.9179296376309,1282,106,895,-391.27642239629535,-0.3077617606901592,-0.30520781778182166,0.0025539429083375476,0.5006384857270844,0.5038922318219212
2023-04,3578,275,2496,-1090.0156929461932,1323,87,986,-436.44835438045595,-0.30464384934214456,-0.32989293603964925,-0.025249086697504697,0.4936877283256238,0.4853053978563042
