year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2018-09,496,25,405,-274.79689157190745,555,21,477,-345.7864915623319,-0.554025991072394,-0.6230387235357331,-0.06901273246333905,0.4827468168841652,0.4861268526591107
2018-10,678,25,589,-444.0036658926633,261,12,219,-164.31400865361337,-0.6548726635585005,-0.6295555887111624,0.02531707484733814,0.5063292687118346,0.509688739700946
2018-11,425,25,359,-249.44425689165362,325,16,275,-185.91122904313974,-0.5869276632744791,-0.5720345509019684,0.014893112372510675,0.5037232780931277,0.49723981900452485
2018-12,554,25,468,-327.8227097482055,269,14,226,-150.97000995298777,-0.5917377432278078,-0.561226802799211,0.03051094042859681,0.5076277351071492,0.502883724987586
2019-01,507,17,448,-292.0720750778387,225,3,203,-138.93596503180618,-0.5760790435460329,-0.6174931779191386,-0.041414134373105704,0.4896464664067236,0.49030243261012496
2019-02,248,7,216,-160.3766915050581,232,5,200,-130.5010789722163,-0.6466802076816859,-0.5625046507423117,0.08417555693937417,0.5210438892348436,0.5005561735261401
2019-03,288,9,253,-171.57736558407677,96,5,85,-55.785330602721565,-0.5957547416113776,-0.5810971937783497,0.014657547833027973,0.503664386958257,0.5034722222222222
2019-04,247,6,221,-157.29986678540624,133,5,119,-82.67453507837789,-0.6368415659328188,-0.6216130457020894,0.015228520230729403,0.5038071300576823,0.5033256217466744
2019-05,288,14,244,-172.3242093941755,241,6,199,-139.94401079886168,-0.5983479492853316,-0.5806805427338659,0.017667406551465703,0.5044168516378664,0.49944530889810973
2019-06,414,17,353,-251.59100886141638,179,4,159,-117.25560142275411,-0.6077077508729865,-0.655059225825442,-0.04735147495245551,0.4881621312618861,0.48641810379726336
2019-07,406,23,339,-225.57868021691104,195,4,179,-129.33644043247787,-0.5556125128495346,-0.6632637970896301,-0.10765128424009551,0.4730871789399761,0.470222306429203
2019-08,472,17,397,-285.0104502525471,158,10,133,-89.09876452784083,-0.6038356996875999,-0.563916231188866,0.039919468498733846,0.5099798671246835,0.506650933276121
2019-09,201,9,165,-109.41911935016091,227,4,197,-147.61242948351085,-0.5443737281102533,-0.6502750197511491,-0.10590129164089579,0.4735246770897761,0.4814747846669735
2019-10,462,14,406,-289.14791090154574,234,5,202,-149.29832530911943,-0.6258612790076747,-0.6380270312355532,-0.012165752227878412,0.4969585619430304,0.5016511266511267
2019-11,298,12,269,-198.00718232726084,164,9,145,-101.85381764566074,-0.664453631970674,-0.6210598636930533,0.04339376827762065,0.5108484420694052,0.508286953674906
2019-12,404,15,337,-242.67876658771883,228,7,190,-139.4205469554103,-0.6006900163062348,-0.6114936269974135,-0.010803610691178744,0.49729909732720534,0.4985995310057322
2020-01,269,9,234,-162.88970768912446,161,4,133,-101.33093429572719,-0.6055379467997192,-0.6293846850666285,-0.023846738266909306,0.4940383154332727,0.5087972476852387
2020-02,278,12,240,-175.5791337644877,445,19,379,-284.44170995078326,-0.6315796178578694,-0.6391948538219848,-0.007615235964115397,0.4980961910089712,0.5027887802117856
2020-03,719,35,614,-439.5900319180178,567,22,497,-348.21554932991893,-0.6113908649763808,-0.6141367713049717,-0.0027459063285908414,0.4993135234178523,0.4918856534526447
2020-04,716,33,625,-438.1716632244461,490,24,409,-291.3761224808641,-0.6119715966821873,-0.5946451479201309,0.017326448762056357,0.5043316121905141,0.5102753391859537
2020-05,273,14,225,-157.7694428008125,136,7,113,-81.47772303509288,-0.577910046889423,-0.5991009046698006,-0.021190857780377548,0.4947022855549056,0.49837050204697264
2020-06,241,4,211,-155.61117706005217,167,5,147,-104.96073039782141,-0.6456895313695111,-0.6285073676516252,0.017182163717885945,0.5042955409294715,0.5021554401570303
2020-07,379,15,302,-214.27954522477415,178,6,154,-113.80882572589744,-0.5653813858173461,-0.63937542542639,-0.07399403960904394,0.481501490097739,0.48144881562953956
2020-08,264,14,229,-164.46674992979953,137,4,118,-79.67932362588398,-0.6229801133704528,-0.5816009023787152,0.04137921099173758,0.5103448027479344,0.49556928776819287
2020-09,454,18,392,-270.7347518253061,79,5,69,-50.20063379374793,-0.5963320524786477,-0.6354510606803536,-0.039119008201705885,0.49022024794957353,0.5034154909942564
2020-10,417,19,349,-257.7042170158119,175,9,149,-104.0357305436212,-0.6179957242585417,-0.5944898888206925,0.02350583543784912,0.5058764588594623,0.497841726618705
2020-11,517,14,450,-318.7540482899868,126,5,107,-78.58520700319384,-0.6165455479496844,-0.6236921190729671,-0.007146571123282652,0.49821335721917936,0.508450769089067
2020-12,557,18,489,-363.814274731215,229,1,201,-143.35363426825717,-0.6531674591224685,-0.6259984029181536,0.02716905620431498,0.5067922640510787,0.4930597477127155
2021-01,493,12,441,-322.5160672546041,130,6,113,-81.9123986446464,-0.654190805790272,-0.6300953741895877,0.02409543160068428,0.506023857900171,0.5117764081760026
2021-02,375,16,321,-230.42635805476488,256,12,226,-161.42465378740405,-0.6144702881460397,-0.6305650538570471,-0.01609476571100743,0.49597630857224817,0.49434895833333337
2021-03,499,18,448,-328.14748584454316,219,3,195,-142.8171109910692,-0.6576101920732328,-0.6521329268998594,0.005477265173373436,0.5013693162933434,0.4962527795316661
2021-04,373,16,323,-233.4743118343711,230,11,196,-143.357369513239,-0.6259364928535418,-0.6232929109271261,0.0026435819264156724,0.5006608954816039,0.504677118545285
2021-05,290,9,259,-195.95400346576747,165,11,140,-101.3221170752638,-0.6757034602267844,-0.6140734368197807,0.06163002340700374,0.5154075058517509,0.5200626959247648
2021-06,277,11,233,-171.64745969749387,249,9,212,-157.6092412729935,-0.6196659194855374,-0.6329688404537892,-0.013302920968251808,0.49667426975793705,0.4965457497861482
2021-07,444,14,391,-283.67209723678184,239,5,213,-151.42400927301117,-0.6389011199026619,-0.6335732605565321,0.005327859346129782,0.5013319648365324,0.49470155301745256
2021-08,491,17,433,-310.6133966492291,161,6,144,-104.20451343559354,-0.6326138424627884,-0.64723300270555,-0.014619160242761553,0.49634520993930964,0.4975269130055281
2021-09,505,25,444,-319.61564967610104,348,10,311,-232.28760756085268,-0.6329022765863387,-0.667493125174864,-0.03459084858852535,0.49135228785286866,0.4911901103903494
2021-10,695,27,605,-445.2663261230857,310,9,271,-201.76594483739424,-0.6406709728389722,-0.6508578865722395,-0.0101869137332673,0.4974532715666832,0.496623346484103
2021-11,738,27,654,-474.19945115030305,427,14,367,-271.35602109971944,-0.6425466817754784,-0.6354941946129261,0.007052487162552246,0.5017631217906381,0.5057239009158241
2021-12,1074,37,911,-666.5599389644227,485,19,417,-290.5917458090733,-0.6206330902834476,-0.5991582387815945,0.02147485150185313,0.5053687128754633,0.498290426001651
2022-01,744,30,647,-462.56818026555624,597,26,500,-338.35956428398094,-0.6217314250881132,-0.5667664393366515,0.05496498575146169,0.5137412464378655,0.5088328065056466
2022-02,708,30,614,-427.6245548919562,1112,59,946,-647.2983779768138,-0.6039894843106727,-0.5821028578928181,0.02188662641785455,0.5054716566044637,0.5067992216396374
2022-03,4252,218,3646,-2551.5624249315324,3949,212,3371,-2360.996980774947,-0.6000852363432578,-0.5978721146555956,0.0022131216876621895,0.5005532804219155,0.5015648721576392
2022-04,3525,182,3054,-2161.0021179301766,2111,115,1834,-1307.2963719148388,-0.6130502462213266,-0.6192782434461577,-0.006227997224831028,0.4984430006937922,0.5001114392358836
2022-05,2378,128,2051,-1424.155937194611,899,33,795,-576.6273774812547,-0.598888114884193,-0.6414097636054001,-0.04252164872120712,0.4893695878196982,0.4902635719905586
2022-06,2877,155,2431,-1654.7982158802688,1079,50,909,-652.1610604723247,-0.5751818616198362,-0.6044124749511814,-0.029230613331345245,0.49269234666716366,0.4987485838114631
2022-07,2767,142,2337,-1606.846849284803,841,34,714,-510.28032851510875,-0.5807180517834489,-0.606754255071473,-0.02603620328802403,0.49349094917799396,0.4961791704250065
2022-08,1930,112,1606,-1095.5244652347183,585,23,508,-387.55315723131076,-0.5676292565982997,-0.6624840294552321,-0.09485477285693245,0.4762863067857669,0.4862583587972189
2022-09,2691,136,2253,-1565.0788875888084,838,38,725,-517.4710961462096,-0.581597505607138,-0.6175072746374816,-0.0359097690303436,0.4910225577424141,0.4917218315449093
2022-10,2920,173,2419,-1668.822680597219,546,33,451,-319.79465731946334,-0.5715146166428832,-0.5857045005850977,-0.014189883942214543,0.49645252901444636,0.5009025791560038
2022-11,2789,139,2380,-1665.489752813007,841,48,709,-505.02722958191157,-0.5971637693843697,-0.6005080018809887,-0.0033442324966190817,0.49916394187584523,0.5043861799519004
2022-12,4214,235,3523,-2428.4793280693048,922,44,802,-579.95345028228,-0.5762884024844103,-0.629016757356052,-0.052728354871641736,0.48681791128208957,0.4895326187782281
2023-01,2800,157,2368,-1645.0515657822875,1171,62,989,-721.6497651338584,-0.5875184163508169,-0.6162679463141404,-0.028749529963323472,0.49281261750916916,0.4995029431499329
2023-02,1964,90,1682,-1220.170132892027,1135,54,990,-717.756875843499,-0.6212678884378956,-0.632384912637444,-0.011117024199548409,0.4972207439501129,0.49648025696008324
2023-03,2141,135,1802,-1262.8319520675816,1282,59,1111,-781.1474657087522,-0.589832766028763,-0.6093193960286678,-0.019486629999904803,0.4951283425000238,0.4895038258326223
2023-04,3578,210,3023,-2101.908153158287,1323,72,1138,-835.6668199777955,-0.5874533686859382,-0.6316453665742975,-0.04419199788835926,0.4889520005279102,0.4951122210265387
2023-05,1952,105,1629,-1152.5323789872448,1166,68,998,-721.9532007773961,-0.5904366695631377,-0.6191708411469949,-0.02873417158385727,0.49281645710403565,0.49578476928268145
2023-06,2681,156,2285,-1621.3865404113808,1129,44,982,-733.7842243104709,-0.6047693175723166,-0.6499417398675562,-0.045172422295239656,0.4887068944261901,0.49082073469803084
2023-07,3928,214,3366,-2382.189820084791,1673,60,1436,-1045.6402372944024,-0.606463803483908,-0.6250091077671264,-0.018545304283218322,0.49536367392919545,0.4949923488300466
2023-08,6941,360,5899,-4136.718034323974,2169,83,1868,-1380.1789002783996,-0.5959830045128907,-0.6363203781827569,-0.04033737366986623,0.48991565658253344,0.4937629811274359
2023-09,5673,354,4797,-3344.3141354143127,1720,98,1470,-1060.4211128274183,-0.5895142138928808,-0.6165239028066385,-0.027009688913757657,0.4932475777715606,0.496377270547145
2023-10,7409,453,6265,-4363.545210487998,1620,74,1355,-961.5384845957977,-0.5889519787404505,-0.5935422744418505,-0.004590295701400016,0.49885242607464997,0.4984276505551306
2023-11,7183,447,6050,-4268.729963867682,1969,86,1715,-1265.2284806342168,-0.594282328256673,-0.6425741394790334,-0.04829181122236037,0.48792704719440994,0.48817817052522366
2023-12,11765,643,10030,-7057.697487779187,2297,112,2007,-1439.7987712935726,-0.5998892892290002,-0.6268170532405627,-0.026927764011562494,0.49326805899710935,0.493221484221275
2024-01,10212,564,8578,-5888.1196435148695,1302,44,1127,-820.1491887135905,-0.5765882925494389,-0.6299148914850926,-0.053326598935653724,0.48666835026608657,0.4882414472176043
2024-02,5285,300,4418,-3101.981512014391,1172,43,1007,-739.7566679276756,-0.5869406834464316,-0.6311916961840236,-0.04425101273759202,0.488937246815602,0.4891651948169363
2024-03,1931,90,1627,-1137.5211824148548,885,34,733,-534.6781678997514,-0.5890839888217788,-0.6041561219206231,-0.015072133098844254,0.4962319667252889,0.501532533419937
2024-04,2903,154,2479,-1739.6915887943092,1018,44,881,-643.3848872848108,-0.5992737129846053,-0.6320087301422503,-0.03273501715764504,0.49181624571058874,0.49467380807199657
2024-05,2805,142,2346,-1663.8447662348444,695,41,577,-409.94508544798913,-0.593171039655916,-0.5898490438100563,0.003321995845859682,0.5008304989614649,0.5036291822157247
2024-06,3388,159,2874,-2029.330576478741,1168,63,980,-667.0302976472126,-0.5989759670834537,-0.5710875836020656,0.027888383481388113,0.506972095870347,0.5040637483624719
2024-07,5113,290,4284,-2971.4877393736783,1646,74,1444,-1043.1703743297944,-0.5811632582385445,-0.633760859252609,-0.05259760101406452,0.48685059974648387,0.48720633013458414
2024-08,5437,199,4668,-3333.4739003568047,977,40,832,-620.1096171405769,-0.6131090491735892,-0.6347078988132824,-0.021598849639693163,0.4946002875900767,0.5028289522357989
2024-09,5557,234,4747,-3309.415663313747,1160,45,1022,-728.5254807534528,-0.5955399790019339,-0.62803920754608,-0.03249922854414611,0.4918751928639635,0.4924718667973913
2024-10,7918,370,6834,-4851.90427833721,1982,72,1736,-1261.1522926730963,-0.6127689161830272,-0.6363028721862242,-0.023533956003196965,0.49411651099920073,0.4942029414006177
2024-11,9280,493,7862,-5521.023957040695,2141,94,1808,-1282.72611306086,-0.5949379264052472,-0.5991247608878374,-0.004186834482590163,0.49895329137935246,0.49837819752693713
2024-12,12950,637,11128,-7944.761436958652,2940,108,2508,-1833.4931486122664,-0.6134950916570387,-0.6236371253783219,-0.010142033721283195,0.4974644915696792,0.49844732487589627
