year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2022-11,2789,176,1979,-922.5409606458145,841,59,599,-269.2131377240281,-0.33077840109208123,-0.32011074640193593,0.0106676546901453,0.5026669136725364,0.5010938803666007
2022-12,4214,312,2860,-1303.2524820676895,922,66,663,-313.8144482953923,-0.3092673189529401,-0.34036274218589185,-0.03109542323295178,0.492226144191762,0.4892864349493013
2023-01,2800,224,1870,-849.0723014361558,1171,99,817,-370.97395505882406,-0.3032401076557699,-0.3168009863866986,-0.013560878730928705,0.4966097803172678,0.49367649749908504
2023-02,1964,162,1397,-616.1849227621354,1135,93,821,-366.2482495898171,-0.31373977737379605,-0.3226856824579886,-0.008945905084192574,0.49776352372895183,0.49685226141023
2023-03,2141,200,1474,-631.603880936157,1282,116,879,-383.41320757226237,-0.29500414803183417,-0.2990742648769597,-0.004070116845125538,0.4989824707887186,0.4999713089878102
2023-04,3578,317,2430,-1064.3356318245917,1323,108,947,-421.5595972110509,-0.2974666382964203,-0.31863915133110426,-0.021172513034683982,0.494706871741329,0.4890971511889024
2023-05,1952,175,1317,-579.9976636974943,1166,92,853,-371.4013918833767,-0.29712995066469994,-0.3185260650800829,-0.021396114415382972,0.49465097139615427,0.48309558037848327
2023-06,2681,220,1847,-819.7342168135972,1129,79,819,-378.6990849332949,-0.30575688803192735,-0.33542877319158093,-0.029671885159653577,0.4925820287100866,0.4878539530713293
2023-07,3928,316,2736,-1215.989559219744,1673,88,1205,-564.8498547328753,-0.3095696433858819,-0.3376269305038107,-0.02805728711792882,0.4929856782205178,0.4871066829956552
2023-08,6941,558,4813,-2141.168666334345,2169,130,1554,-717.1644338597386,-0.30848129467430413,-0.33064289251255813,-0.022161597838254,0.4944596005404365,0.4891250790682635
2023-09,5673,496,3890,-1695.0101051035738,1720,147,1232,-530.5081723344728,-0.29878549358427176,-0.30843498391539115,-0.009649490331119392,0.4975876274172202,0.4918646413652593
2023-10,7409,649,5046,-2212.7283892077785,1620,116,1106,-498.9778445031875,-0.29865412190684015,-0.3080110151254244,-0.009356893218584239,0.4976607766953539,0.4955890733492299
2023-11,7183,547,5081,-2295.6154537632806,1969,146,1417,-652.9728500509466,-0.3195900673483615,-0.33162663791312674,-0.012036570564765259,0.49699085735880866,0.4964268131536519
2023-12,11765,912,8192,-3799.5115125640896,2297,154,1646,-763.4086412169698,-0.32295040480782744,-0.33235030092162376,-0.009399896113796324,0.49765002597155095,0.4923104120916786
2024-01,10212,772,6889,-3229.96630347507,1302,98,914,-434.81173824327345,-0.3162912557261134,-0.33395678820527913,-0.017665532479165746,0.4955836168802086,0.4930682661222633
2024-02,5285,411,3677,-1663.8517058815196,1172,54,854,-405.4719512132038,-0.31482529912611534,-0.34596582868020803,-0.03114052955409269,0.4922148676114768,0.4838453863565181
2024-03,1931,102,1342,-639.4679914670079,885,40,618,-296.09975741234314,-0.33115898056292487,-0.3345759970760939,-0.0034170165131690577,0.49914574587170774,0.49726174488789804
2024-04,2903,173,1999,-972.3079162573307,1018,56,745,-358.3415444047019,-0.33493211031943876,-0.35200544637004116,-0.017073336050602406,0.4957316659873494,0.4880467973311262
2024-05,2805,166,1961,-920.7626551603228,695,51,476,-215.68773271585752,-0.32825763107319883,-0.3103420614616655,0.017915569611533344,0.5044788924028833,0.5071044768463304
2024-06,3388,224,2291,-1087.0193577917075,1168,91,765,-343.43338910113863,-0.3208439662903505,-0.2940354358742625,0.026808530416087994,0.506702132604022,0.5082599141207484
2024-07,5113,333,3498,-1628.6888050528821,1646,120,1179,-557.4817824214251,-0.3185387844812991,-0.3386888107056046,-0.020150026224305506,0.4949624934439236,0.4939081199876711
2024-08,5437,270,3816,-1871.7105192272265,977,52,696,-343.29826584823104,-0.3442542797916547,-0.3513800059859069,-0.007125726194252224,0.49821856845143697,0.4982593018118209
2024-09,5557,313,3876,-1870.8534794169602,1160,75,821,-388.3406067600425,-0.336666093110844,-0.33477638513796765,0.0018897079728763533,0.500472426993219,0.49951746166686317
2024-10,7918,481,5586,-2638.3659218737535,1982,114,1439,-671.2450763972075,-0.3332111545685468,-0.33867057335883327,-0.005459418790286497,0.49863514530242836,0.4940542171791641
2024-11,9280,647,6428,-2948.196122670488,2141,149,1456,-674.8730634227182,-0.3176935477015612,-0.3152139483525074,0.0024795993490538404,0.5006198998372635,0.5031225463648955
2024-12,12950,875,9176,-4244.726571031959,2940,176,2090,-975.2123465409583,-0.32777811359320147,-0.3317048797758361,-0.003926766182634656,0.49901830845434136,0.49749586321014894
