year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2022-03,4252,784,2162,-1110.889336498072,3949,740,1991,-992.89805662231,-0.2612627790447018,-0.2514302498410509,0.009832529203650908,0.5024581323009127,0.5018234310125788
2022-04,3525,655,1849,-960.9460736822001,2111,361,1146,-635.27537435249,-0.27260881522899294,-0.30093575289080526,-0.028326937661812324,0.49291826558454693,0.4917154318312386
2022-05,2378,452,1253,-626.3373313345601,899,142,487,-295.3101542681,-0.26338828062849456,-0.32848737960856506,-0.06509909898007049,0.4837252252549824,0.4882694864212268
2022-06,2877,508,1453,-727.1621232783801,1079,168,562,-319.32145324410004,-0.25275012974570044,-0.2959420326636701,-0.04319190291796965,0.4892020242705076,0.4908285584787212
2022-07,2767,515,1376,-697.308323913214,841,123,423,-240.83779930785403,-0.252008790716738,-0.286370748285201,-0.034361957568463,0.49140951060788424,0.4886122841524043
2022-08,1930,346,982,-503.37168118109,585,81,350,-224.79218526089997,-0.26081434258087566,-0.3842601457451282,-0.12344580316425252,0.4691385492089369,0.4674261547318542
2022-09,2691,477,1359,-677.8283603862201,838,133,450,-239.717037152,-0.25188716476633966,-0.28605851688782813,-0.034171352121488474,0.49145716196962785,0.48736939360318005
2022-10,2920,532,1485,-754.73365447487,546,106,267,-137.81152358863997,-0.25847042961468153,-0.252402057854652,0.006068371760029556,0.5015170929400073,0.5078745170354759
2022-11,2789,461,1516,-864.8234097454401,841,151,455,-236.75364883108,-0.31008368940316966,-0.28151444569688466,0.028569243706284997,0.5071423109265712,0.5041993367011305
2022-12,4214,714,2161,-1136.4574258721502,922,158,494,-279.400033942714,-0.26968614757288806,-0.3030369131699718,-0.03335076559708372,0.49166230860072907,0.49473851236504285
2023-01,2800,535,1395,-696.3502112756601,1171,209,606,-313.9892092023,-0.24869650402702145,-0.26813766797805294,-0.019441163951031487,0.49513970901224214,0.49202909601073563
2023-02,1964,331,1077,-588.15382668158,1135,189,631,-352.0193183831,-0.29946732519428715,-0.3101491791921586,-0.010681853997871471,0.49732953650053213,0.4976024386086114
2023-03,2141,417,1099,-544.2657653766751,1282,265,618,-290.44805635772,-0.25421100671493463,-0.22655854630087366,0.02765246041406097,0.5069131151035152,0.5107979307495514
2023-04,3578,673,1835,-930.636288376565,1323,243,716,-388.48549655808006,-0.2600995775227962,-0.2936398311096599,-0.03354025358686369,0.4916149366032841,0.4918104127558731
