year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2017-10,349,28,190,-126.664796228,337,22,170,-108.26400301706997,-0.3629363788767908,-0.3212581691901186,0.041678209686672185,0.510419552421668,0.5062535604057374
2017-11,535,35,278,-195.7275843596,246,18,129,-83.81526870729999,-0.3658459520740187,-0.34071247441991864,0.025133477654100067,0.506283369413525,0.5007465238203784
2017-12,282,26,144,-91.39460543624,336,16,176,-122.42211633980001,-0.3240943455185816,-0.3643515367255953,-0.04025719120701371,0.48993570219824656,0.48556231003039513
2018-01,631,41,309,-203.28651610760002,70,3,36,-22.3774501029,-0.3221656356697306,-0.31967785861285714,0.0024877770568734747,0.5006219442642184,0.4883235227529998
2018-02,247,30,129,-74.21707664329999,179,11,96,-62.089802303,-0.3004739945072874,-0.3468704039273743,-0.04639640942008688,0.4884008976449783,0.48148734535091486
2018-03,486,39,291,-185.26245393430003,104,14,47,-24.291264052,-0.381198464885391,-0.23356984665384614,0.14762861823154486,0.5369071545578862,0.5503027065527065
2018-04,351,33,168,-105.0175533697,290,19,167,-103.80249561745,-0.29919530874558403,-0.3579396400601724,-0.058744331314588394,0.4853139171713529,0.46856763925729444
2018-05,228,19,103,-71.5646232944,193,17,103,-67.59161962530001,-0.3138799267298245,-0.3502156457269431,-0.03633571899711857,0.49091607025072037,0.4807062994273248
2018-06,294,25,166,-106.1510450774,179,18,89,-63.4927657937,-0.3610579764537415,-0.35470818879162014,0.006349787662121353,0.5015874469155304,0.5207359480104891
2018-07,496,36,281,-172.6766417738,132,10,56,-38.6530804562,-0.34813839067298386,-0.29282636709242427,0.05531202358055959,0.5138280058951399,0.5363666911045943
2018-08,867,55,469,-302.17706703839997,459,43,222,-145.32409072964998,-0.3485317958920415,-0.3166102194545751,0.03192157643746635,0.5079803941093666,0.5218826092528515
2018-09,496,46,250,-157.7121170021,555,44,320,-211.2127890116,-0.3179679778268145,-0.3805635838046847,-0.06259560597787017,0.4843510985055325,0.478498256320837
2018-10,678,58,422,-264.286812448135,261,21,139,-97.4091745501,-0.3898035581830899,-0.3732152281613027,0.016588330021787223,0.5041470825054468,0.5211914691621741
2018-11,425,42,220,-137.62711074039998,325,25,169,-110.04252167099999,-0.3238284958597647,-0.33859237437230766,-0.01476387851254296,0.49630903037186425,0.4939366515837104
2018-12,554,39,297,-180.1526757688,269,21,137,-83.209344914,-0.3251853353227437,-0.3093284197546468,0.015856915568096874,0.5039642288920242,0.5086193013299692
2019-01,507,34,261,-164.09748393893,225,18,114,-72.765435836,-0.323663676408146,-0.32340193704888887,0.0002617393592571071,0.5000654348398142,0.505266272189349
2019-02,248,22,143,-96.0806597942,232,22,110,-71.5882160934,-0.38742201529919357,-0.30856989695431036,0.0788521183448832,0.5197130295862208,0.5271482202447164
2019-03,288,28,146,-88.15990946000001,96,8,54,-35.163027051,-0.30611079673611113,-0.36628153178125,-0.06017073504513887,0.4849573162387153,0.4826388888888889
2019-04,247,19,149,-88.043343646,133,14,66,-41.747917449700005,-0.35645078399190283,-0.31389411616315793,0.0425566678287449,0.5106391669571863,0.5338345864661654
