year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2017-01,356,27,221,-137.21550028398633,197,10,122,-80.89908524602652,-0.3854367985505234,-0.41065525505597217,-0.025218456505448794,0.4936953858736378,0.4941039753607483
2017-02,396,42,232,-140.79678386077285,267,25,182,-113.60308461636305,-0.3555474339918506,-0.42547971766428105,-0.06993228367243043,0.48251692908189237,0.4729457496311429
2017-03,456,46,269,-171.97230879217386,285,18,176,-110.5915826447308,-0.3771322561231883,-0.3880406408587046,-0.010908384735516308,0.49727290381612094,0.48366228070175443
2017-04,207,20,124,-76.32174959406257,117,9,72,-47.99180801585317,-0.36870410431914286,-0.4101863932978903,-0.04148228897874745,0.48962942775531315,0.49098848011891494
2017-05,269,15,175,-116.69513142853975,47,5,30,-18.242511071264744,-0.43381089750386526,-0.3881385334311648,0.04567236407270048,0.5114180910181751,0.515720161354109
2017-06,98,10,56,-35.73974612355232,80,5,41,-27.406300134956837,-0.3646912869750237,-0.34257875168696045,0.02211253528806323,0.5055281338220158,0.5048469387755102
2017-07,170,17,97,-58.71231070905924,269,19,156,-94.61475869268179,-0.3453665335827014,-0.3517277274820884,-0.0063611938993869965,0.49840970152515324,0.49032363874917995
2017-08,240,20,146,-92.29374124109745,161,11,97,-64.83278860896826,-0.3845572551712394,-0.402688128006014,-0.018130872834774603,0.49546728179130634,0.49770962732919255
2017-09,212,24,131,-74.07476415485144,108,9,66,-39.162353083491325,-0.3494092648813747,-0.36261438040269744,-0.013205115521322752,0.4966987211196693,0.4942348008385744
2017-10,349,37,221,-135.1797478199005,337,34,166,-94.60178910195827,-0.38733452097392695,-0.2807174750799949,0.10661704589393206,0.526654261473483,0.5338823089284348
2017-11,535,41,303,-180.58986473456025,246,20,151,-92.08855854347348,-0.3375511490365612,-0.3743437339165589,-0.0367925848799977,0.4908018537800006,0.48929982524124305
2017-12,282,24,166,-99.030757188797,336,20,176,-114.06803042069077,-0.35117289783261346,-0.3394881857758654,0.011684712056748037,0.502921178014187,0.5098150962512664
2018-01,631,47,364,-238.81564056128263,70,7,36,-24.15478279441595,-0.37847169661059055,-0.34506832563451356,0.033403370976076985,0.5083508427440192,0.5220228661987775
2018-02,247,27,141,-82.8626597225666,179,18,101,-64.28988541662693,-0.3354763551520915,-0.35916137104260853,-0.023685015890517025,0.49407874602737073,0.4994628276751182
2018-03,486,30,335,-218.57232617214322,104,6,71,-44.916748374700546,-0.44973729665050044,-0.43189181129519755,0.017845485355302892,0.5044613713388257,0.5006430041152263
2018-04,351,34,188,-112.2617198228836,290,29,181,-116.03429322689772,-0.319833959609355,-0.40011825250654387,-0.08028429289718886,0.47992892677570276,0.478652126927989
2018-05,228,19,138,-82.61484133452177,193,21,103,-61.936758909374475,-0.36234579532684985,-0.32091584927137035,0.041429946055479505,0.5103574865138699,0.52426483956004
2018-06,294,29,169,-99.5943873077631,179,13,112,-69.53051828593016,-0.3387564194141602,-0.3884386496420679,-0.04968223022790774,0.4875794424430231,0.48077946262303806
2018-07,496,40,288,-184.54262448847294,132,10,73,-47.54954054951668,-0.37206174292030836,-0.360223792041793,0.011837950878515358,0.5029594877196288,0.5056818181818181
2018-08,867,76,532,-343.0965429954231,459,38,267,-160.38516429066658,-0.3957284232934522,-0.3494230158838052,0.046305407409647004,0.5115763518524118,0.5067602204280405
2018-09,496,54,285,-169.588107842952,555,59,342,-217.16767583414912,-0.34191150774788714,-0.3912931096110795,-0.04938160186319235,0.4876545995342019,0.48895397413542574
2018-10,678,44,453,-309.03354278951883,261,18,172,-110.31192694231868,-0.4558016855302638,-0.42265106108168077,0.03315062444858302,0.5082876561121458,0.5033016308954668
2018-11,425,52,231,-131.12670025974512,325,39,183,-106.79106242582202,-0.3085334123758709,-0.3285878843871447,-0.020054472011273805,0.49498638199718153,0.49452488687782803
2018-12,554,56,304,-182.27919948101044,269,37,139,-75.6928327716887,-0.32902382577799716,-0.281385995433787,0.04763783034421015,0.5119094575860526,0.5171178183672648
2019-01,507,67,266,-156.34313141182065,225,28,136,-78.80825846642256,-0.30836909548682573,-0.35025892651743357,-0.04188983103060784,0.48952754224234807,0.47812623274161736
