date,date,year_month,year,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2014-05-28,2014-05-28,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-05-29,2014-05-29,2014-05,2014,7,0,7,-3.9962494040663996,0,0,0,0.0,-0.5708927720094856,,,,
2014-05-30,2014-05-30,2014-05,2014,1,0,1,-0.6182323084628737,0,0,0,0.0,-0.6182323084628737,,,,
2014-05-31,2014-05-31,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-01,2014-06-01,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-02,2014-06-02,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-03,2014-06-03,2014-06,2014,18,1,10,-5.854996407025857,5,0,4,-2.268272894992795,-0.3252775781681032,-0.453654578998559,-0.12837700083045578,0.4679057497923861,0.425
2014-06-04,2014-06-04,2014-06,2014,1,0,1,-0.4066570490974653,1,0,0,-0.146333250780638,-0.4066570490974653,-0.146333250780638,0.2603237983168273,0.5650809495792068,0.75
2014-06-05,2014-06-05,2014-06,2014,5,0,4,-2.1821928520503966,9,1,7,-2.105793200241661,-0.43643857041007933,-0.23397702224907344,0.2024615481610059,0.5506153870402515,0.5333333333333333
2014-06-06,2014-06-06,2014-06,2014,3,0,1,-0.8317180248099382,7,0,7,-2.1824519659881667,-0.2772393416033127,-0.3117788522840238,-0.034539510680711094,0.4913651223298222,0.3333333333333333
2014-06-07,2014-06-07,2014-06,2014,4,0,4,-0.9969129031050072,0,0,0,0.0,-0.2492282257762518,,,,
2014-06-08,2014-06-08,2014-06,2014,0,0,0,0.0,6,0,5,-2.3319321123600223,,-0.38865535206000373,,,
2014-06-09,2014-06-09,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-10,2014-06-10,2014-06,2014,6,0,2,-1.537713088068383,5,0,4,-1.8061945124172916,-0.2562855146780638,-0.3612389024834583,-0.10495338780539448,0.47376165304865137,0.3833333333333333
2014-06-11,2014-06-11,2014-06,2014,10,1,8,-3.675962565679984,6,0,5,-2.097571339749007,-0.3675962565679984,-0.34959522329150117,0.018001033276497214,0.5045002583191243,0.4666666666666667
2014-06-12,2014-06-12,2014-06,2014,1,0,1,-0.0181751859795016,0,0,0,0.0,-0.0181751859795016,,,,
2014-06-13,2014-06-13,2014-06,2014,0,0,0,0.0,11,0,6,-3.748988008460709,,-0.34081709167824625,,,
2014-06-14,2014-06-14,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-15,2014-06-15,2014-06,2014,14,1,11,-5.377649070192158,1,0,1,-0.3937662977418398,-0.3841177907280113,-0.3937662977418398,-0.009648507013828522,0.49758787324654286,0.4285714285714286
2014-06-16,2014-06-16,2014-06,2014,1,0,0,-0.2111063061031381,9,0,8,-3.9755232801180607,-0.2111063061031381,-0.4417248089020067,-0.2306185027988686,0.44234537430028287,0.2777777777777778
2014-06-17,2014-06-17,2014-06,2014,4,0,4,-1.4094668942358206,23,1,14,-6.898905427706342,-0.35236672355895515,-0.2999524099002758,0.05241431365867938,0.5131035784146698,0.6086956521739131
2014-06-18,2014-06-18,2014-06,2014,0,0,0,0.0,3,0,3,-1.785444354507102,,-0.595148118169034,,,
2014-06-19,2014-06-19,2014-06,2014,1,1,0,0.5700131798122274,0,0,0,0.0,0.5700131798122274,,,,
2014-06-20,2014-06-20,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
