date,date,year_month,year,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2014-03-04,2014-03-04,2014-03,2014,29,3,18,-13.373502482000001,25,5,16,-9.724826272999998,-0.461155258,-0.3889930509199999,0.0721622070800001,0.51804055177,0.5193103448275862
2014-03-05,2014-03-05,2014-03,2014,38,7,18,-12.811216104000003,4,1,2,-0.21695364999999994,-0.3371372658947369,-0.054238412499999986,0.2828988533947369,0.5707247133486842,0.5098684210526316
2014-03-06,2014-03-06,2014-03,2014,18,3,10,-4.360262692000001,1,0,1,-0.9290362,-0.24223681622222226,-0.9290362,-0.6867993837777777,0.32830015405555557,0.3472222222222222
2014-03-07,2014-03-07,2014-03,2014,1,0,1,-0.999204,0,0,0,0.0,-0.999204,,,,
2014-03-08,2014-03-08,2014-03,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-03-09,2014-03-09,2014-03,2014,55,5,34,-21.635847165499996,0,0,0,0.0,-0.3933790393727272,,,,
2014-03-10,2014-03-10,2014-03,2014,1,1,0,0.12512833,0,0,0,0.0,0.12512833,,,,
2014-03-11,2014-03-11,2014-03,2014,19,4,7,-3.1096770324000005,0,0,0,0.0,-0.16366721223157898,,,,
2014-03-12,2014-03-12,2014-03,2014,7,1,4,-2.083376504,7,1,3,-2.40302592,-0.29762521485714283,-0.34328941714285716,-0.04566420228571433,0.4885839494285714,0.5357142857142857
2014-03-13,2014-03-13,2014-03,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-03-14,2014-03-14,2014-03,2014,3,0,2,-1.2398794499999999,0,0,0,0.0,-0.41329314999999994,,,,
2014-03-15,2014-03-15,2014-03,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-03-16,2014-03-16,2014-03,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-03-17,2014-03-17,2014-03,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-03-18,2014-03-18,2014-03,2014,0,0,0,0.0,19,3,14,-7.8410765908,,-0.41268824162105266,,,
2014-03-19,2014-03-19,2014-03,2014,4,0,2,-1.7331253599999998,0,0,0,0.0,-0.43328133999999996,,,,
2014-03-20,2014-03-20,2014-03,2014,6,0,2,-2.0130198999999998,0,0,0,0.0,-0.3355033166666666,,,,
2014-03-21,2014-03-21,2014-03,2014,0,0,0,0.0,6,0,3,-2.403812586,,-0.400635431,,,
2014-03-22,2014-03-22,2014-03,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-03-23,2014-03-23,2014-03,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-03-24,2014-03-24,2014-03,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-03-25,2014-03-25,2014-03,2014,2,0,2,-1.40248834,2,0,2,-1.40248834,-0.70124417,-0.70124417,0.0,0.5,0.5
2014-03-26,2014-03-26,2014-03,2014,1,0,0,0.09801616,0,0,0,0.0,0.09801616,,,,
2014-03-27,2014-03-27,2014-03,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-03-28,2014-03-28,2014-03,2014,7,1,4,-1.537117049,0,0,0,0.0,-0.21958814985714284,,,,
2014-03-29,2014-03-29,2014-03,2014,7,0,6,-3.0726062,0,0,0,0.0,-0.4389437428571429,,,,
2014-03-30,2014-03-30,2014-03,2014,1,1,0,0.33730817,0,0,0,0.0,0.33730817,,,,
2014-03-31,2014-03-31,2014-03,2014,1,1,0,0.4718012,26,3,15,-9.393330476000001,0.4718012,-0.36128194138461545,-0.8330831413846154,0.29172921465384616,0.13461538461538458
2014-04-01,2014-04-01,2014-04,2014,10,0,4,-2.951643667,5,1,4,-1.18492051,-0.2951643667,-0.236984102,0.05818026470000001,0.514545066175,0.45
2014-04-02,2014-04-02,2014-04,2014,8,0,6,-4.3976710919999995,0,0,0,0.0,-0.5497088864999999,,,,
2014-04-03,2014-04-03,2014-04,2014,4,2,1,0.92545004,5,0,1,-0.9911528430000001,0.23136251,-0.19823056860000002,-0.4295930786,0.39260173035,0.3875
2014-04-04,2014-04-04,2014-04,2014,27,5,10,-4.26256669,14,2,9,-4.137519317,-0.15787284037037036,-0.29553709407142853,-0.13766425370105817,0.46558393657473546,0.4212962962962963
2014-04-05,2014-04-05,2014-04,2014,1,0,1,-0.8889269,38,1,28,-20.418542423999998,-0.8889269,-0.5373300637894737,0.3515968362105263,0.5878992090526316,0.5723684210526316
2014-04-06,2014-04-06,2014-04,2014,2,0,2,-1.39278762,0,0,0,0.0,-0.69639381,,,,
2014-04-07,2014-04-07,2014-04,2014,23,3,12,-6.1843075365,2,0,0,-0.28017358,-0.26888293636956523,-0.14008679,0.12879614636956524,0.5321990365923913,0.5978260869565217
2014-04-08,2014-04-08,2014-04,2014,1,0,0,-0.19935408,1,0,0,0.21142404,-0.19935408,0.21142404,0.41077812,0.60269453,0.5
2014-04-09,2014-04-09,2014-04,2014,1,0,1,-0.9292011,0,0,0,0.0,-0.9292011,,,,
2014-04-10,2014-04-10,2014-04,2014,13,0,4,-3.054900048,0,0,0,0.0,-0.23499231138461538,,,,
2014-04-11,2014-04-11,2014-04,2014,20,4,13,-6.869963155700001,0,0,0,0.0,-0.34349815778500004,,,,
2014-04-12,2014-04-12,2014-04,2014,28,0,15,-12.602887863000001,0,0,0,0.0,-0.45010313796428575,,,,
2014-04-13,2014-04-13,2014-04,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-04-14,2014-04-14,2014-04,2014,3,0,2,-0.6926729300000001,2,0,2,-1.18100768,-0.2308909766666667,-0.59050384,-0.3596128633333333,0.4100967841666667,0.41666666666666663
2014-04-15,2014-04-15,2014-04,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-04-16,2014-04-16,2014-04,2014,10,5,3,0.3797396340000003,35,4,20,-10.001338129999999,0.03797396340000003,-0.28575251799999996,-0.3237264814,0.41906837965,0.33571428571428574
2014-04-17,2014-04-17,2014-04,2014,3,0,2,-1.22936904,3,1,1,-0.3052622,-0.40978968,-0.10175406666666666,0.30803561333333335,0.5770089033333333,0.6666666666666666
2014-04-18,2014-04-18,2014-04,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-04-19,2014-04-19,2014-04,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-04-20,2014-04-20,2014-04,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-04-21,2014-04-21,2014-04,2014,3,0,2,-1.5827686,0,0,0,0.0,-0.5275895333333334,,,,
2014-04-22,2014-04-22,2014-04,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-04-23,2014-04-23,2014-04,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-04-24,2014-04-24,2014-04,2014,7,2,3,-1.3991250800000001,0,0,0,0.0,-0.19987501142857145,,,,
2014-04-25,2014-04-25,2014-04,2014,4,0,2,-1.5169557,0,0,0,0.0,-0.379238925,,,,
2014-04-26,2014-04-26,2014-04,2014,0,0,0,0.0,9,1,4,-2.879635084,,-0.31995945377777774,,,
2014-04-27,2014-04-27,2014-04,2014,0,0,0,0.0,1,0,1,-0.648156,,-0.648156,,,
2014-04-28,2014-04-28,2014-04,2014,0,0,0,0.0,1,1,0,0.008892089,,0.008892089,,,
